Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-4906810,شقة للبيع 160م سموحة - كومبوند مروج,"6,500,000 EGP",Smouha,3,2,160,3,Super Lux,Main Street,2025,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4906810-for-sale-alexandria-smouha-Muruj/
EG-4732179,Apartments For sale in Saluga Lake Yard - Saluga Muruj Compound,"6,795,000 EGP",Smouha,3,2,151,11,Super Lux,Side Street,2026,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4732179-for-sale-alexandria-compounds-saluga-lake-yard-saluga-muruj-compound/
EG-4906921,شقة للبيع 146م سموحة - كومباوند مروج,"6,132,000 EGP",Smouha,3,3,146,2,Super Lux,Main Street,2023,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4906921-for-sale-alexandria-smouha-Muruj/
EG-4737112,شقة للبيع ريسيل 256م سكاي لاين العروبة,"16,360,000 EGP",Smouha,3,3,256,10,Extra Super Lux,Main Street,2027,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4737112-for-sale-skyline-residence-orouba-misr/
EG-4739776,Apartment for sale 181 m Smouha (Morouj Compound),"6,700,000 EGP",Smouha,3,3,181,11,Super Lux,Other,2024,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4739776-for-sale-Muruj/
EG-4733846,شقة للبيع - SAسموحة - مساحة 175 متر,"4,000,000 EGP",Smouha,3,2,175,15,Super Lux,Main Street,2015,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4733846-for-sale-alexandria-smouha-el-farouk-omar-st/
EG-4731707,Apartments For sale in Mohammed Fawzi Moaz St.,"7,000,000 EGP",Smouha,3,2,195,7,Super Lux,Main Street,2010,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4731707-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4896063,Apartments For sale in Park Plaza Compound - Mimary,"8,955,000 EGP",Smouha,3,3,199,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4896063-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4895957,Apartments For sale in Park Plaza Compound - Mimary,"7,775,000 EGP",Smouha,3,3,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895957-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4897497,Apartments For sale in Park Plaza Compound - Mimary,"5,900,000 EGP",Smouha,3,2,144,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4897497-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4895942,Apartments For sale in Park Plaza Compound - Mimary,"9,000,000 EGP",Smouha,3,3,200,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895942-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4897466,Apartments For sale in Park Plaza Compound - Mimary,"5,941,000 EGP",Smouha,3,2,145,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4897466-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4895730,Apartments For sale in Park Plaza Compound - Mimary,"9,135,000 EGP",Smouha,3,3,203,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895730-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4728956,Apartments For sale in Muruj,"9,984,000 EGP",Smouha,3,3,208,8,Extra Super Lux,,2026,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4728956-for-sale-Muruj/
EG-4728795,أحجز شقة للبيع بأرقي كمبوند بحي مروج سموحه مطلات مفتوحه علي نادي مروج,"8,527,863 EGP",Smouha,4,3,198,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4728795-for-sale-park-plaza-mimary/
EG-4728826,أحجز بأرقي كمبوند بحي مروج سموحه مطلات مفتوحه علي نادي مروج 198م,"8,527,863 EGP",Smouha,4,3,198,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4728826-for-sale-park-plaza-mimary/
EG-4895706,Apartments For sale in Park Plaza Compound - Mimary,"12,200,000 EGP",Smouha,3,3,226,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895706-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4729152,Apartments For sale in Park Plaza Compound - Mimary,"8,827,000 EGP",Smouha,3,3,206,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4729152-for-sale-park-plaza-mimary/
EG-4725719,Apartments For sale in Muruj,"7,968,000 EGP",Smouha,3,3,166,5,Extra Super Lux,Corner,2026,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4725719-for-sale-Muruj/
EG-4729728,Apartment for sale 142 m in New Smouha (Skyline Compound),"6,125,000 EGP",Smouha,3,3,142,7,Super Lux,Other,2023,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4729728-for-sale-skyline-residence-orouba-misr/
EG-4895966,Apartments For sale in Park Plaza Compound - Mimary,"8,955,000 EGP",Smouha,3,3,199,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895966-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
,أستثمر في قلب سموحه بدون فوايد 141 علي نادي مروج وقسط حتي 6 سنوات,"3,905,000 EGP",Smouha,3,2,141,5,Extra Super Lux,2021,,Broker,"27,695 EGP/M²",مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4731549-for-sale-Muruj/
EG-4897933,Apartments For sale in Saluga Lake Yard - Saluga Muruj Compound,"6,258,000 EGP",Smouha,3,2,149,13,Extra Super Lux,Main Street,2025,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4897933-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-slwj-saluga-lake-yard-saluga-muruj-compound/
EG-4895934,Apartments For sale in Park Plaza Compound - Mimary,"6,989,000 EGP",Smouha,3,2,176,13,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895934-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4897654,Apartments For sale in Park Plaza Compound - Mimary,"12,200,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4897654-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4897475,Apartments For sale in Park Plaza Compound - Mimary,"7,775,000 EGP",Smouha,3,3,188,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4897475-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4725702,Apartments For sale in Muruj,"6,564,730 EGP",Smouha,3,2,145,10,Extra Super Lux,,2026,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4725702-for-sale-Muruj/
EG-4893489,Apartments For sale in Park Plaza Compound - Mimary,"8,783,000 EGP",Smouha,3,3,203,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4893489-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4855811,Apartments For sale in Muruj,"6,174,000 EGP",Smouha,3,2,147,13,Extra Super Lux,,2025,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4855811-for-sale-alexandria-smouha-Muruj/
EG-4894808,Apartments For sale in Muruj,"8,954,256 EGP",Smouha,4,3,198,11,Extra Super Lux,Main Street,2025,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4894808-for-sale-alexandria-smouha-Muruj/
EG-4882460,Apartments For sale in Park Plaza Compound - Mimary,"6,857,865 EGP",Smouha,3,2,158,5,Extra Super Lux,,2022,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4882460-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4893562,Apartments For sale in Park Plaza Compound - Mimary,"6,105,000 EGP",Smouha,3,2,149,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4893562-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4882713,Apartments For sale in Vee Muruj Compound - El Ghoniemy,"5,007,500 EGP",Smouha,3,2,135,10,Super Lux,Other,2024,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4882713-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4893610,Apartments For sale in Muruj,"6,912,500 EGP",Smouha,3,3,175,10,Super Lux,Other,2025,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4893610-for-sale-alexandria-smouha-Muruj/
EG-4882841,Apartments For sale in Park Plaza Compound - Mimary,"12,990,000 EGP",Smouha,3,3,225,9,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4882841-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4883127,Apartments For sale in Green Plaza St.,"6,132,000 EGP",Smouha,3,3,146,6,Super Lux,Main Street,2025,Installments,Broker,Abozahra Developments,https://aqarmap.com.eg/en/listing/4883127-for-sale-alexandria-smouha-green-plaza-st/
EG-4879695,Apartments For sale in Park Plaza Compound - Mimary,"8,999,253 EGP",Smouha,4,3,200,9,Extra Super Lux,,2022,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4879695-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4881094,Apartments For sale in Vee Muruj Compound - El Ghoniemy,"4,000,000 EGP",Smouha,2,2,128,11,Super Lux,Other,2024,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4881094-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4886334,Apartment for sale 168 m Smouha (Skyline - Orouba),"8,000,000 EGP",Smouha,3,3,168,1,Extra Super Lux,Other,2023,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4886334-for-sale-alexandria-smouha-compounds-in-smouha-skyline-residence-orouba-misr/
EG-4883198,Apartments For sale in Park Plaza Compound - Mimary,"9,180,000 EGP",Smouha,3,3,204,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4883198-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4882814,Apartments For sale in Park Plaza Compound - Mimary,"9,045,000 EGP",Smouha,3,3,201,9,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4882814-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4725741,Apartments For sale in Saluga Lake Yard - Saluga Muruj Compound,"4,987,500 EGP",Smouha,3,2,133,7,Extra Super Lux,,2026,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4725741-for-sale-alexandria-compounds-saluga-lake-yard-saluga-muruj-compound/
EG-4883188,Apartments For sale in Park Plaza Compound - Mimary,"8,697,000 EGP",Smouha,3,3,201,9,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4883188-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4885949,Apartments For sale in Tout Ankh Amoun St.,"7,500,001 EGP",Smouha,3,3,250,7,Super Lux,Main Street,2020,Cash,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/4885949-for-sale-alexandria-smouha-tout-ankh-amoun-st/
EG-4882795,Apartments For sale in Park Plaza Compound - Mimary,"6,180,000 EGP",Smouha,3,2,145,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4882795-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4894003,Apartments For sale in Park Plaza Compound - Mimary,"12,688,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4894003-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4895720,Apartments For sale in Park Plaza Compound - Mimary,"7,775,000 EGP",Smouha,3,3,188,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4895720-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-5195651,Apartments For sale in Albert Al Awal St.,"10,412,500 EGP",Smouha,3,3,175,Ground,Super Lux,Other,2028,Installments,Building Developer,عقار - ون للتسويق العقاري,https://aqarmap.com.eg/en/listing/5195651-for-sale-alexandria-smouha-albert-al-awal-st/
EG-5195452,Apartments For sale in Mohammed Fawzi Moaz St.,"11,602,500 EGP",Smouha,4,3,195,5,Extra Super Lux,Garden,2027,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5195452-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-5189162,Apartments For sale in Muruj,"9,945,000 EGP",Smouha,4,3,195,5,Super Lux,,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5189162-for-sale-alexandria-smouha-Muruj/
EG-5195420,إمتلك وحدتك الأن في قلب سموحة كمبوند ذا وان The One بمقدم ٥٪؜ يصل إلى ٧ سنين,"10,115,000 EGP",Smouha,3,3,170,5,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5195420-for-sale-alexandria-smouha-compounds-in-smouha/
EG-5189031,Apartments For sale in Muruj,"8,533,000 EGP",Smouha,3,2,161,4,Super Lux,,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5189031-for-sale-alexandria-smouha-Muruj/
EG-5189686,Apartments For sale in El-Nasr St.,"1,900,000 EGP",Smouha,3,1,115,9,Super Lux,Other,2010,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5189686-for-sale-alexandria-smouha-el-nasr-st/
EG-5189343,Apartment for sale 202 m Smouha (Grand View),"8,700,000 EGP",Smouha,3,2,202,8,Super Lux,Other,2020,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5189343-for-sale-alexandria-smouha-compounds-in-smouha-grand-view-complex-alexandria-for-investment/
EG-5189063,Apartments For sale in Muruj,"6,909,000 EGP",Smouha,3,2,147,3,Super Lux,Main Street,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5189063-for-sale-alexandria-smouha-Muruj/
EG-5189283,Apartments For sale in Muruj,"8,003,000 EGP",Smouha,3,2,151,4,Super Lux,,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5189283-for-sale-alexandria-smouha-Muruj/
EG-5188659,Apartments For sale in Skyline Residence - Orouba Misr,"4,200,000 EGP",Smouha,2,1,87,4,Super Lux,Other,2024,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5188659-for-sale-alexandria-smouha-compounds-in-smouha-skyline-residence-orouba-misr/
EG-5188870,Apartments For sale in Muruj,"7,500,000 EGP",Smouha,3,2,150,2,Super Lux,Main Street,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5188870-for-sale-alexandria-smouha-Muruj/
